graph_id,n,h,beta,step_n_mult,samples_per_segment,n_segments,burnin,total_steps,log_Z,runtime_s
n50_graph0,50,0.1,0.1,1,10000,50,3000,650000,35.104475,0.5641
n50_graph0,50,0.1,0.2,1,100,50,3000,155000,35.941463,0.1174
n50_graph0,50,0.1,0.2,1,300,50,3000,165000,36.358284,0.1269
n50_graph0,50,0.1,0.2,1,1000,50,3000,200000,36.431663,0.1569
n50_graph0,50,0.1,0.2,1,3000,50,3000,300000,36.633683,0.2491
n50_graph0,50,0.1,0.2,1,10000,50,3000,650000,36.285182,0.5618
n50_graph0,50,0.1,0.3,1,100,49,3000,151900,38.507631,0.1125
n50_graph0,50,0.1,0.3,1,300,49,3000,161700,36.745100,0.1236
n50_graph0,50,0.1,0.3,1,1000,49,3000,196000,38.463327,0.1520
n50_graph0,50,0.1,0.3,1,3000,49,3000,294000,38.951422,0.2440
n50_graph0,50,0.1,0.3,1,10000,49,3000,637000,37.601884,0.5716
n50_graph0,50,0.1,0.5,1,100,48,3000,148800,46.541067,0.1299
n50_graph0,50,0.1,0.5,1,300,48,3000,158400,42.849721,0.1254
n50_graph0,50,0.1,0.5,1,1000,48,3000,192000,44.200083,0.1533
n50_graph0,50,0.1,0.5,1,3000,48,3000,288000,44.927896,0.2438
n50_graph0,50,0.1,0.5,1,10000,48,3000,624000,45.165608,0.5573
n50_graph0,50,0.1,0.8,1,100,47,3000,145700,65.230246,0.1126
n50_graph0,50,0.1,0.8,1,300,47,3000,155100,63.194194,0.1316
n50_graph0,50,0.1,0.8,1,1000,47,3000,188000,64.641716,0.1566
n50_graph0,50,0.1,0.8,1,3000,47,3000,282000,64.377888,0.2492
n50_graph0,50,0.1,0.8,1,10000,47,3000,611000,64.120140,0.5936
n50_graph0,50,0.1,1.0,1,100,46,3000,142600,80.386002,0.1105
n50_graph0,50,0.1,1.0,1,300,46,3000,151800,80.519140,0.1194
n50_graph0,50,0.1,1.0,1,1000,46,3000,184000,79.878870,0.1693
n50_graph0,50,0.1,1.0,1,3000,46,3000,276000,79.850626,0.2496
n50_graph0,50,0.1,1.0,1,10000,46,3000,598000,79.910072,0.5575
n50_graph0,50,0.1,1.3,1,100,44,3000,136400,104.207501,0.1086
n50_graph0,50,0.1,1.3,1,300,44,3000,145200,102.726344,0.1166
n50_graph0,50,0.1,1.3,1,1000,44,3000,176000,105.076343,0.1481
n50_graph0,50,0.1,1.3,1,3000,44,3000,264000,104.019627,0.2299
n50_graph0,50,0.1,1.3,1,10000,44,3000,572000,104.044810,0.5168
n50_graph0,50,0.1,1.8,1,100,42,3000,130200,143.917760,0.1053
n50_graph0,50,0.1,1.8,1,300,42,3000,138600,144.039318,0.1144
n50_graph0,50,0.1,1.8,1,1000,42,3000,168000,144.449036,0.1498
n50_graph0,50,0.1,1.8,1,3000,42,3000,252000,144.159399,0.2204
n50_graph0,50,0.1,1.8,1,10000,42,3000,546000,144.164653,0.5143
n50_graph0,50,0.1,2.5,1,100,38,3000,117800,198.860598,0.1091
n50_graph0,50,0.1,2.5,1,300,38,3000,125400,199.680729,0.1155
n50_graph0,50,0.1,2.5,1,1000,38,3000,152000,199.807788,0.1430
n50_graph0,50,0.1,2.5,1,3000,38,3000,228000,200.151180,0.2065
n50_graph0,50,0.1,2.5,1,10000,38,3000,494000,199.941612,0.4566
n50_graph0,50,0.1,5.0,1,100,27,3000,83700,399.493128,0.0673
n50_graph0,50,0.1,5.0,1,300,27,3000,89100,399.723553,0.0708
n50_graph0,50,0.1,5.0,1,1000,27,3000,108000,399.931203,0.0900
n50_graph0,50,0.1,5.0,1,3000,27,3000,162000,399.985473,0.1414
n50_graph0,50,0.1,5.0,1,10000,27,3000,351000,399.982599,0.3298
n50_graph0,50,0.2,0.1,1,100,50,3000,155000,32.203117,0.1154
n50_graph0,50,0.2,0.1,1,300,50,3000,165000,34.778882,0.1219
n50_graph0,50,0.2,0.1,1,1000,50,3000,200000,35.110332,0.1585
n50_graph0,50,0.2,0.1,1,3000,50,3000,300000,34.950169,0.2501
n50_graph0,50,0.2,0.1,1,10000,50,3000,650000,35.159817,0.5529
n50_graph0,50,0.2,0.2,1,100,49,3000,151900,36.368966,0.1143
n50_graph0,50,0.2,0.2,1,300,49,3000,161700,35.689083,0.1261
n50_graph0,50,0.2,0.2,1,1000,49,3000,196000,36.233178,0.1528
n50_graph0,50,0.2,0.2,1,3000,49,3000,294000,36.282322,0.2414
n50_graph0,50,0.2,0.2,1,10000,49,3000,637000,36.189573,0.5561
n50_graph0,50,0.2,0.3,1,100,48,3000,148800,39.416159,0.1170
n50_graph0,50,0.2,0.3,1,300,48,3000,158400,36.536459,0.1236
n50_graph0,50,0.2,0.3,1,1000,48,3000,192000,39.166816,0.1564
n50_graph0,50,0.2,0.3,1,3000,48,3000,288000,38.617366,0.2451
n50_graph0,50,0.2,0.3,1,10000,48,3000,624000,38.235998,0.5568
n50_graph0,50,0.2,0.5,1,100,46,3000,142600,45.154372,0.1125
n50_graph0,50,0.2,0.5,1,300,46,3000,151800,46.251207,0.1224
n50_graph0,50,0.2,0.5,1,1000,46,3000,184000,45.990153,0.1544
n50_graph0,50,0.2,0.5,1,3000,46,3000,276000,46.718170,0.2343
n50_graph0,50,0.2,0.5,1,10000,46,3000,598000,46.406656,0.5348
n50_graph0,50,0.2,0.8,1,100,43,3000,133300,68.231169,0.1067
n50_graph0,50,0.2,0.8,1,300,43,3000,141900,68.748300,0.1119
n50_graph0,50,0.2,0.8,1,1000,43,3000,172000,68.373047,0.1380
n50_graph0,50,0.2,0.8,1,3000,43,3000,258000,68.413882,0.2230
n50_graph0,50,0.2,0.8,1,10000,43,3000,559000,68.422056,0.5204
n50_graph0,50,0.2,1.0,1,100,41,3000,127100,85.318027,0.1043
n50_graph0,50,0.2,1.0,1,300,41,3000,135300,86.152787,0.1078
n50_graph0,50,0.2,1.0,1,1000,41,3000,164000,84.900451,0.1393
n50_graph0,50,0.2,1.0,1,3000,41,3000,246000,84.966437,0.2291
n50_graph0,50,0.2,1.0,1,10000,41,3000,533000,85.254001,0.5011
n50_graph0,50,0.2,1.3,1,100,38,3000,117800,110.803032,0.0953
n50_graph0,50,0.2,1.3,1,300,38,3000,125400,110.800381,0.1139
n50_graph0,50,0.2,1.3,1,1000,38,3000,152000,110.612335,0.1673
n50_graph0,50,0.2,1.3,1,3000,38,3000,228000,110.439654,0.2141
n50_graph0,50,0.2,1.3,1,10000,38,3000,494000,110.507323,0.4843
n50_graph0,50,0.2,1.8,1,100,33,3000,102300,153.101511,0.0884
n50_graph0,50,0.2,1.8,1,300,33,3000,108900,153.049203,0.0877
n50_graph0,50,0.2,1.8,1,1000,33,3000,132000,153.004943,0.1193
n50_graph0,50,0.2,1.8,1,3000,33,3000,198000,153.032634,0.1815
n50_graph0,50,0.2,1.8,1,10000,33,3000,429000,153.060104,0.4163
n50_graph0,50,0.2,2.5,1,100,27,3000,83700,212.159100,0.0693
n50_graph0,50,0.2,2.5,1,300,27,3000,89100,212.527009,0.0770
n50_graph0,50,0.2,2.5,1,1000,27,3000,108000,212.386124,0.0986
n50_graph0,50,0.2,2.5,1,3000,27,3000,162000,212.488878,0.1469
n50_graph0,50,0.2,2.5,1,10000,27,3000,351000,212.584756,0.3484
n50_graph0,50,0.2,5.0,1,100,12,3000,37200,425.074764,0.0321
n50_graph0,50,0.2,5.0,1,300,12,3000,39600,424.931177,0.0356
n50_graph0,50,0.2,5.0,1,1000,12,3000,48000,424.968191,0.0436
n50_graph0,50,0.2,5.0,1,3000,12,3000,72000,424.981870,0.0694
n50_graph0,50,0.2,5.0,1,10000,12,3000,156000,425.023240,0.1441
n50_graph0,50,0.5,0.1,1,100,48,3000,148800,34.951351,0.1161
n50_graph0,50,0.5,0.1,1,300,48,3000,158400,35.508274,0.1286
n50_graph0,50,0.5,0.1,1,1000,48,3000,192000,35.472762,0.1555
n50_graph0,50,0.5,0.1,1,3000,48,3000,288000,34.807231,0.2516
n50_graph0,50,0.5,0.1,1,10000,48,3000,624000,35.012126,0.6162
n50_graph0,50,0.5,0.2,1,100,46,3000,142600,36.098709,0.1204
n50_graph0,50,0.5,0.2,1,300,46,3000,151800,36.739589,0.1330
n50_graph0,50,0.5,0.2,1,1000,46,3000,184000,37.202052,0.1635
n50_graph0,50,0.5,0.2,1,3000,46,3000,276000,35.979094,0.2554
n50_graph0,50,0.5,0.2,1,10000,46,3000,598000,36.532497,0.6159
n50_graph0,50,0.5,0.3,1,100,43,3000,133300,37.583568,0.1336
n50_graph0,50,0.5,0.3,1,300,43,3000,141900,38.964683,0.1257
n50_graph0,50,0.5,0.3,1,1000,43,3000,172000,39.598341,0.1544
n50_graph0,50,0.5,0.3,1,3000,43,3000,258000,39.737423,0.2376
n50_graph0,50,0.5,0.3,1,10000,43,3000,559000,39.873959,0.5594
n50_graph0,50,0.5,0.5,1,100,38,3000,117800,52.076492,0.1014
n50_graph0,50,0.5,0.5,1,300,38,3000,125400,52.398804,0.1074
n50_graph0,50,0.5,0.5,1,1000,38,3000,152000,52.106570,0.1324
n50_graph0,50,0.5,0.5,1,3000,38,3000,228000,52.228334,0.2130
n50_graph0,50,0.5,0.5,1,10000,38,3000,494000,52.153193,0.4972
n50_graph0,50,0.5,0.8,1,100,32,3000,99200,80.062812,0.0887
n50_graph0,50,0.5,0.8,1,300,32,3000,105600,80.208333,0.0917
n50_graph0,50,0.5,0.8,1,1000,32,3000,128000,80.015466,0.1141
n50_graph0,50,0.5,0.8,1,3000,32,3000,192000,80.237980,0.2004
n50_graph0,50,0.5,0.8,1,10000,32,3000,416000,80.203825,0.4278
n50_graph0,50,0.5,1.0,1,100,27,3000,83700,99.618467,0.0833
n50_graph0,50,0.5,1.0,1,300,27,3000,89100,100.737897,0.0814
n50_graph0,50,0.5,1.0,1,1000,27,3000,108000,100.426897,0.1013
n50_graph0,50,0.5,1.0,1,3000,27,3000,162000,99.979780,0.1520
n50_graph0,50,0.5,1.0,1,10000,27,3000,351000,100.045324,0.3552
n50_graph0,50,0.5,1.3,1,100,22,3000,68200,130.273796,0.0603
n50_graph0,50,0.5,1.3,1,300,22,3000,72600,130.086573,0.0639
n50_graph0,50,0.5,1.3,1,1000,22,3000,88000,129.773856,0.0811
n50_graph0,50,0.5,1.3,1,3000,22,3000,132000,129.994220,0.1259
n50_graph0,50,0.5,1.3,1,10000,22,3000,286000,129.974759,0.2832
n50_graph0,50,0.5,1.8,1,100,15,3000,46500,180.044552,0.0425
n50_graph0,50,0.5,1.8,1,300,15,3000,49500,179.940075,0.0458
n50_graph0,50,0.5,1.8,1,1000,15,3000,60000,180.022822,0.0575
n50_graph0,50,0.5,1.8,1,3000,15,3000,90000,179.985550,0.0853
n50_graph0,50,0.5,1.8,1,10000,15,3000,195000,179.973843,0.2002
n50_graph0,50,0.5,2.5,1,100,8,3000,24800,249.905858,0.0231
n50_graph0,50,0.5,2.5,1,300,8,3000,26400,250.026911,0.0247
n50_graph0,50,0.5,2.5,1,1000,8,3000,32000,249.977475,0.0330
n50_graph0,50,0.5,2.5,1,3000,8,3000,48000,250.035183,0.0459
n50_graph0,50,0.5,2.5,1,10000,8,3000,104000,249.995074,0.1066
n50_graph0,50,0.5,5.0,1,100,1,3000,3100,500.028740,0.0029
n50_graph0,50,0.5,5.0,1,300,1,3000,3300,499.999094,0.0030
n50_graph0,50,0.5,5.0,1,1000,1,3000,4000,499.984594,0.0038
n50_graph0,50,0.5,5.0,1,3000,1,3000,6000,499.995334,0.0063
n50_graph0,50,0.5,5.0,1,10000,1,3000,13000,499.998501,0.0135
n50_graph0,50,1.0,0.1,1,100,46,3000,142600,35.143726,0.1164
n50_graph0,50,1.0,0.1,1,300,46,3000,151800,34.802945,0.1281
n50_graph0,50,1.0,0.1,1,1000,46,3000,184000,36.022751,0.1598
n50_graph0,50,1.0,0.1,1,3000,46,3000,276000,35.286197,0.2517
n50_graph0,50,1.0,0.1,1,10000,46,3000,598000,35.255805,0.5859
n50_graph0,50,1.0,0.2,1,100,41,3000,127100,37.402574,0.1101
n50_graph0,50,1.0,0.2,1,300,41,3000,135300,37.414703,0.1181
n50_graph0,50,1.0,0.2,1,1000,41,3000,164000,38.804160,0.2365
n50_graph0,50,1.0,0.2,1,3000,41,3000,246000,38.127583,0.2471
n50_graph0,50,1.0,0.2,1,10000,41,3000,533000,38.135854,0.6360
n50_graph0,50,1.0,0.3,1,100,36,3000,111600,43.609628,0.1218
n50_graph0,50,1.0,0.3,1,300,36,3000,118800,43.565792,0.1431
n50_graph0,50,1.0,0.3,1,1000,36,3000,144000,43.707745,0.1713
n50_graph0,50,1.0,0.3,1,3000,36,3000,216000,43.635964,0.2803
n50_graph0,50,1.0,0.3,1,10000,36,3000,468000,43.743030,0.5208
n50_graph0,50,1.0,0.5,1,100,27,3000,83700,63.947375,0.0987
n50_graph0,50,1.0,0.5,1,300,27,3000,89100,63.600259,0.0989
n50_graph0,50,1.0,0.5,1,1000,27,3000,108000,63.471888,0.1005
n50_graph0,50,1.0,0.5,1,3000,27,3000,162000,63.645265,0.1622
n50_graph0,50,1.0,0.5,1,10000,27,3000,351000,63.550252,0.3773
n50_graph0,50,1.0,0.8,1,100,17,3000,52700,99.918717,0.0476
n50_graph0,50,1.0,0.8,1,300,17,3000,56100,99.893217,0.0523
n50_graph0,50,1.0,0.8,1,1000,17,3000,68000,100.091921,0.0689
n50_graph0,50,1.0,0.8,1,3000,17,3000,102000,100.027248,0.1115
n50_graph0,50,1.0,0.8,1,10000,17,3000,221000,100.079661,0.2402
n50_graph0,50,1.0,1.0,1,100,12,3000,37200,124.872086,0.0348
n50_graph0,50,1.0,1.0,1,300,12,3000,39600,124.952855,0.0386
n50_graph0,50,1.0,1.0,1,1000,12,3000,48000,125.007523,0.0483
n50_graph0,50,1.0,1.0,1,3000,12,3000,72000,125.018790,0.0762
n50_graph0,50,1.0,1.0,1,10000,12,3000,156000,125.025839,0.1727
n50_graph0,50,1.0,1.3,1,100,7,3000,21700,162.626272,0.0206
n50_graph0,50,1.0,1.3,1,300,7,3000,23100,162.470196,0.0217
n50_graph0,50,1.0,1.3,1,1000,7,3000,28000,162.487928,0.0271
n50_graph0,50,1.0,1.3,1,3000,7,3000,42000,162.478699,0.0427
n50_graph0,50,1.0,1.3,1,10000,7,3000,91000,162.502215,0.1007
n50_graph0,50,1.0,1.8,1,100,3,3000,9300,224.995777,0.0086
n50_graph0,50,1.0,1.8,1,300,3,3000,9900,225.013324,0.0093
n50_graph0,50,1.0,1.8,1,1000,3,3000,12000,224.995209,0.0115
n50_graph0,50,1.0,1.8,1,3000,3,3000,18000,225.003562,0.0193
n50_graph0,50,1.0,1.8,1,10000,3,3000,39000,225.004577,0.0416
n50_graph0,50,1.0,2.5,1,100,1,3000,3100,312.482346,0.0030
n50_graph0,50,1.0,2.5,1,300,1,3000,3300,312.534882,0.0037
n50_graph0,50,1.0,2.5,1,1000,1,3000,4000,312.506282,0.0039
n50_graph0,50,1.0,2.5,1,3000,1,3000,6000,312.499522,0.0061
n50_graph0,50,1.0,2.5,1,10000,1,3000,13000,312.495070,0.0148
n50_graph0,50,1.0,5.0,1,100,1,3000,3100,624.999751,0.0029
n50_graph0,50,1.0,5.0,1,300,1,3000,3300,625.000038,0.0031
n50_graph0,50,1.0,5.0,1,1000,1,3000,4000,624.999977,0.0043
n50_graph0,50,1.0,5.0,1,3000,1,3000,6000,624.999977,0.0064
n50_graph0,50,1.0,5.0,1,10000,1,3000,13000,624.999985,0.0151
n50_graph1,50,0.0,0.1,1,100,50,3000,155000,35.214159,0.1506
n50_graph1,50,0.0,0.1,1,300,50,3000,165000,35.228790,0.1533
n50_graph1,50,0.0,0.1,1,1000,50,3000,200000,35.027841,0.1886
n50_graph1,50,0.0,0.1,1,3000,50,3000,300000,35.328790,0.2962
n50_graph1,50,0.0,0.1,1,10000,50,3000,650000,35.084433,0.7087
n50_graph1,50,0.0,0.2,1,100,50,3000,155000,37.365403,0.1488
n50_graph1,50,0.0,0.2,1,300,50,3000,165000,36.129046,0.1641
n50_graph1,50,0.0,0.2,1,1000,50,3000,200000,36.742175,0.1954
n50_graph1,50,0.0,0.2,1,3000,50,3000,300000,35.971381,0.3065
n50_graph1,50,0.0,0.2,1,10000,50,3000,650000,36.218975,0.7810
n50_graph1,50,0.0,0.3,1,100,50,3000,155000,37.124051,0.1508
n50_graph1,50,0.0,0.3,1,300,50,3000,165000,nan,0.1660
n50_graph1,50,0.0,0.3,1,1000,50,3000,200000,37.243445,0.2033
n50_graph1,50,0.0,0.3,1,3000,50,3000,300000,38.055230,0.3233
n50_graph1,50,0.0,0.3,1,10000,50,3000,650000,38.432704,0.7673
n50_graph1,50,0.0,0.5,1,100,50,3000,155000,nan,0.1611
n50_graph1,50,0.0,0.5,1,300,50,3000,165000,45.033994,0.1769
n50_graph1,50,0.0,0.5,1,1000,50,3000,200000,43.512201,0.2216
n50_graph1,50,0.0,0.5,1,3000,50,3000,300000,44.793607,0.3520
n50_graph1,50,0.0,0.5,1,10000,50,3000,650000,43.360547,0.7884
n50_graph1,50,0.0,0.8,1,100,50,3000,155000,nan,0.1682
n50_graph1,50,0.0,0.8,1,300,50,3000,165000,nan,0.1791
n50_graph1,50,0.0,0.8,1,1000,50,3000,200000,61.417749,0.2242
n50_graph1,50,0.0,0.8,1,3000,50,3000,300000,59.450861,0.3500
n50_graph1,50,0.0,0.8,1,10000,50,3000,650000,61.638147,0.8107
n50_graph1,50,0.0,1.0,1,100,50,3000,155000,75.360428,0.1688
n50_graph1,50,0.0,1.0,1,300,50,3000,165000,74.288846,0.1836
n50_graph1,50,0.0,1.0,1,1000,50,3000,200000,nan,0.2259
n50_graph1,50,0.0,1.0,1,3000,50,3000,300000,74.943708,0.3598
n50_graph1,50,0.0,1.0,1,10000,50,3000,650000,73.545955,0.8387
n50_graph1,50,0.0,1.3,1,100,50,3000,155000,nan,0.1764
n50_graph1,50,0.0,1.3,1,300,50,3000,165000,nan,0.1894
n50_graph1,50,0.0,1.3,1,1000,50,3000,200000,nan,0.2361
n50_graph1,50,0.0,1.3,1,3000,50,3000,300000,96.878543,0.3720
n50_graph1,50,0.0,1.3,1,10000,50,3000,650000,98.709726,0.8783
n50_graph1,50,0.0,1.8,1,100,50,3000,155000,135.143995,0.1840
n50_graph1,50,0.0,1.8,1,300,50,3000,165000,nan,0.1978
n50_graph1,50,0.0,1.8,1,1000,50,3000,200000,nan,0.2571
n50_graph1,50,0.0,1.8,1,3000,50,3000,300000,nan,0.3900
n50_graph1,50,0.0,1.8,1,10000,50,3000,650000,135.036575,0.9016
n50_graph1,50,0.0,2.5,1,100,50,3000,155000,186.667462,0.1905
n50_graph1,50,0.0,2.5,1,300,50,3000,165000,186.551595,0.2111
n50_graph1,50,0.0,2.5,1,1000,50,3000,200000,186.525471,0.2724
n50_graph1,50,0.0,2.5,1,3000,50,3000,300000,187.461963,0.4182
n50_graph1,50,0.0,2.5,1,10000,50,3000,650000,188.236876,0.9502
n50_graph1,50,0.0,5.0,1,100,50,3000,155000,nan,0.1927
n50_graph1,50,0.0,5.0,1,300,50,3000,165000,nan,0.2108
n50_graph1,50,0.0,5.0,1,1000,50,3000,200000,375.245295,0.2743
n50_graph1,50,0.0,5.0,1,3000,50,3000,300000,373.636070,0.4225
n50_graph1,50,0.0,5.0,1,10000,50,3000,650000,374.714839,0.9474
n50_graph1,50,0.1,0.1,1,100,50,3000,155000,34.563069,0.1874
n50_graph1,50,0.1,0.1,1,300,50,3000,165000,35.524782,0.2035
n50_graph1,50,0.1,0.1,1,1000,50,3000,200000,35.114528,0.2563
n50_graph1,50,0.1,0.1,1,3000,50,3000,300000,35.019025,0.3964
n50_graph1,50,0.1,0.1,1,10000,50,3000,650000,34.981171,0.9062
n50_graph1,50,0.1,0.2,1,100,50,3000,155000,34.917113,0.1884
n50_graph1,50,0.1,0.2,1,300,50,3000,165000,36.035854,0.2060
n50_graph1,50,0.1,0.2,1,1000,50,3000,200000,36.366309,0.2573
n50_graph1,50,0.1,0.2,1,3000,50,3000,300000,36.265013,0.4059
n50_graph1,50,0.1,0.2,1,10000,50,3000,650000,36.339475,0.9388
n50_graph1,50,0.1,0.3,1,100,49,3000,151900,35.833107,0.1983
n50_graph1,50,0.1,0.3,1,300,49,3000,161700,39.227679,0.2177
n50_graph1,50,0.1,0.3,1,1000,49,3000,196000,37.794309,0.2804
n50_graph1,50,0.1,0.3,1,3000,49,3000,294000,38.233952,0.4291
n50_graph1,50,0.1,0.3,1,10000,49,3000,637000,38.157284,0.9528
n50_graph1,50,0.1,0.5,1,100,48,3000,148800,45.048675,0.1954
n50_graph1,50,0.1,0.5,1,300,48,3000,158400,43.471000,0.2115
n50_graph1,50,0.1,0.5,1,1000,48,3000,192000,45.319165,0.2804
n50_graph1,50,0.1,0.5,1,3000,48,3000,288000,45.240442,0.4163
n50_graph1,50,0.1,0.5,1,10000,48,3000,624000,44.838967,0.9573
n50_graph1,50,0.1,0.8,1,100,47,3000,145700,63.854266,0.2186
n50_graph1,50,0.1,0.8,1,300,47,3000,155100,64.305367,0.2157
n50_graph1,50,0.1,0.8,1,1000,47,3000,188000,64.188785,0.2646
n50_graph1,50,0.1,0.8,1,3000,47,3000,282000,64.823510,0.4101
n50_graph1,50,0.1,0.8,1,10000,47,3000,611000,64.599538,0.9856
n50_graph1,50,0.1,1.0,1,100,46,3000,142600,77.989531,0.2118
n50_graph1,50,0.1,1.0,1,300,46,3000,151800,79.794577,0.2366
n50_graph1,50,0.1,1.0,1,1000,46,3000,184000,80.404498,0.2725
n50_graph1,50,0.1,1.0,1,3000,46,3000,276000,80.430560,0.4164
n50_graph1,50,0.1,1.0,1,10000,46,3000,598000,80.015088,0.9586
n50_graph1,50,0.1,1.3,1,100,44,3000,136400,104.529605,0.2023
n50_graph1,50,0.1,1.3,1,300,44,3000,145200,104.508227,0.2226
n50_graph1,50,0.1,1.3,1,1000,44,3000,176000,104.667443,0.2680
n50_graph1,50,0.1,1.3,1,3000,44,3000,264000,104.126682,0.4251
n50_graph1,50,0.1,1.3,1,10000,44,3000,572000,104.019538,0.9626
n50_graph1,50,0.1,1.8,1,100,42,3000,130200,144.308349,0.1909
n50_graph1,50,0.1,1.8,1,300,42,3000,138600,144.593099,0.2102
n50_graph1,50,0.1,1.8,1,1000,42,3000,168000,143.749089,0.2581
n50_graph1,50,0.1,1.8,1,3000,42,3000,252000,144.086513,0.4045
n50_graph1,50,0.1,1.8,1,10000,42,3000,546000,143.910494,0.9201
n50_graph1,50,0.1,2.5,1,100,38,3000,117800,199.908690,0.1711
n50_graph1,50,0.1,2.5,1,300,38,3000,125400,199.936593,0.1915
n50_graph1,50,0.1,2.5,1,1000,38,3000,152000,199.804751,0.2349
n50_graph1,50,0.1,2.5,1,3000,38,3000,228000,200.160427,0.3669
n50_graph1,50,0.1,2.5,1,10000,38,3000,494000,200.010578,0.8636
n50_graph1,50,0.1,5.0,1,100,27,3000,83700,400.507262,0.1333
n50_graph1,50,0.1,5.0,1,300,27,3000,89100,400.028516,0.1502
n50_graph1,50,0.1,5.0,1,1000,27,3000,108000,400.040103,0.1871
n50_graph1,50,0.1,5.0,1,3000,27,3000,162000,399.940322,0.2646
n50_graph1,50,0.1,5.0,1,10000,27,3000,351000,400.017831,0.5977
n50_graph1,50,0.2,0.1,1,100,50,3000,155000,34.097122,0.2174
n50_graph1,50,0.2,0.1,1,300,50,3000,165000,36.044282,0.2307
n50_graph1,50,0.2,0.1,1,1000,50,3000,200000,35.537203,0.2837
n50_graph1,50,0.2,0.1,1,3000,50,3000,300000,34.722886,0.4602
n50_graph1,50,0.2,0.1,1,10000,50,3000,650000,35.199291,1.0389
n50_graph1,50,0.2,0.2,1,100,49,3000,151900,35.278098,0.2267
n50_graph1,50,0.2,0.2,1,300,49,3000,161700,35.492648,0.2280
n50_graph1,50,0.2,0.2,1,1000,49,3000,196000,35.735182,0.2840
n50_graph1,50,0.2,0.2,1,3000,49,3000,294000,36.040589,0.4472
n50_graph1,50,0.2,0.2,1,10000,49,3000,637000,36.025461,1.0266
n50_graph1,50,0.2,0.3,1,100,48,3000,148800,36.660130,0.2100
n50_graph1,50,0.2,0.3,1,300,48,3000,158400,36.544165,0.2243
n50_graph1,50,0.2,0.3,1,1000,48,3000,192000,38.236727,0.3192
n50_graph1,50,0.2,0.3,1,3000,48,3000,288000,38.738629,0.4758
n50_graph1,50,0.2,0.3,1,10000,48,3000,624000,38.259437,1.1693
n50_graph1,50,0.2,0.5,1,100,46,3000,142600,47.906030,0.2179
n50_graph1,50,0.2,0.5,1,300,46,3000,151800,46.087942,0.2274
n50_graph1,50,0.2,0.5,1,1000,46,3000,184000,45.739030,0.3041
n50_graph1,50,0.2,0.5,1,3000,46,3000,276000,45.557417,0.4501
n50_graph1,50,0.2,0.5,1,10000,46,3000,598000,46.470255,1.0806
n50_graph1,50,0.2,0.8,1,100,43,3000,133300,69.414242,0.2052
n50_graph1,50,0.2,0.8,1,300,43,3000,141900,67.853906,0.2208
n50_graph1,50,0.2,0.8,1,1000,43,3000,172000,67.991094,0.2742
n50_graph1,50,0.2,0.8,1,3000,43,3000,258000,68.295584,0.4305
n50_graph1,50,0.2,0.8,1,10000,43,3000,559000,68.425786,0.9684
n50_graph1,50,0.2,1.0,1,100,41,3000,127100,84.016665,0.1837
n50_graph1,50,0.2,1.0,1,300,41,3000,135300,84.441331,0.2070
n50_graph1,50,0.2,1.0,1,1000,41,3000,164000,85.180815,0.2570
n50_graph1,50,0.2,1.0,1,3000,41,3000,246000,84.959270,0.4328
n50_graph1,50,0.2,1.0,1,10000,41,3000,533000,85.273654,0.8973
n50_graph1,50,0.2,1.3,1,100,38,3000,117800,111.225761,0.1799
n50_graph1,50,0.2,1.3,1,300,38,3000,125400,111.018130,0.1863
n50_graph1,50,0.2,1.3,1,1000,38,3000,152000,110.557603,0.2316
n50_graph1,50,0.2,1.3,1,3000,38,3000,228000,110.463951,0.3704
n50_graph1,50,0.2,1.3,1,10000,38,3000,494000,110.582281,0.8393
n50_graph1,50,0.2,1.8,1,100,33,3000,102300,153.022400,0.1553
n50_graph1,50,0.2,1.8,1,300,33,3000,108900,152.989701,0.1633
n50_graph1,50,0.2,1.8,1,1000,33,3000,132000,153.180073,0.2036
n50_graph1,50,0.2,1.8,1,3000,33,3000,198000,153.057174,0.3167
n50_graph1,50,0.2,1.8,1,10000,33,3000,429000,153.120708,0.7462
n50_graph1,50,0.2,2.5,1,100,27,3000,83700,212.811234,0.1294
n50_graph1,50,0.2,2.5,1,300,27,3000,89100,212.813293,0.1331
n50_graph1,50,0.2,2.5,1,1000,27,3000,108000,212.641855,0.1688
n50_graph1,50,0.2,2.5,1,3000,27,3000,162000,212.441223,0.2666
n50_graph1,50,0.2,2.5,1,10000,27,3000,351000,212.509397,0.5915
n50_graph1,50,0.2,5.0,1,100,12,3000,37200,425.166883,0.0563
n50_graph1,50,0.2,5.0,1,300,12,3000,39600,425.082304,0.0593
n50_graph1,50,0.2,5.0,1,1000,12,3000,48000,425.065801,0.0757
n50_graph1,50,0.2,5.0,1,3000,12,3000,72000,424.948460,0.1225
n50_graph1,50,0.2,5.0,1,10000,12,3000,156000,425.030612,0.2724
n50_graph1,50,0.5,0.1,1,100,48,3000,148800,34.298667,0.2047
n50_graph1,50,0.5,0.1,1,300,48,3000,158400,34.999545,0.2220
n50_graph1,50,0.5,0.1,1,1000,48,3000,192000,35.064878,0.2809
n50_graph1,50,0.5,0.1,1,3000,48,3000,288000,35.098378,0.4351
n50_graph1,50,0.5,0.1,1,10000,48,3000,624000,35.185880,0.9470
n50_graph1,50,0.5,0.2,1,100,46,3000,142600,35.963823,0.1858
