graph_id,n,h,beta,init,dynamics,step,log_z_mcmc
n40_graph0,40,1.0,1.8,uniform,glauber,1,29.525887
n40_graph0,40,1.0,2.5,uniform,glauber,1,35.125887
n40_graph0,40,1.0,5.0,uniform,glauber,1,75.125887
n40_graph0,40,1.0,0.1,uniform,glauber,2,27.625887
n40_graph0,40,1.0,0.2,uniform,glauber,2,27.925887
n40_graph0,40,1.0,0.3,uniform,glauber,2,29.025887
n40_graph0,40,1.0,0.5,uniform,glauber,2,30.425887
n40_graph0,40,1.0,0.8,uniform,glauber,2,30.725887
n40_graph0,40,1.0,1.0,uniform,glauber,2,30.125887
n40_graph0,40,1.0,1.3,uniform,glauber,2,29.525887
n40_graph0,40,1.0,1.8,uniform,glauber,2,30.525887
n40_graph0,40,1.0,2.5,uniform,glauber,2,36.125887
n40_graph0,40,1.0,5.0,uniform,glauber,2,76.125887
n40_graph0,40,1.0,0.1,uniform,glauber,3,27.659221
n40_graph0,40,1.0,0.2,uniform,glauber,3,27.992554
n40_graph0,40,1.0,0.3,uniform,glauber,3,29.125889
n40_graph0,40,1.0,0.5,uniform,glauber,3,30.725892
n40_graph0,40,1.0,0.8,uniform,glauber,3,31.325892
n40_graph0,40,1.0,1.0,uniform,glauber,3,30.792559
n40_graph0,40,1.0,1.3,uniform,glauber,3,30.192559
n40_graph0,40,1.0,1.8,uniform,glauber,3,31.192559
n40_graph0,40,1.0,2.5,uniform,glauber,3,36.792559
n40_graph0,40,1.0,5.0,uniform,glauber,3,76.792559
n40_graph0,40,1.0,0.1,uniform,glauber,4,27.675887
n40_graph0,40,1.0,0.2,uniform,glauber,4,28.025887
n40_graph0,40,1.0,0.3,uniform,glauber,4,29.175887
n40_graph0,40,1.0,0.5,uniform,glauber,4,30.975887
n40_graph0,40,1.0,0.8,uniform,glauber,4,31.875887
n40_graph0,40,1.0,1.0,uniform,glauber,4,31.375887
n40_graph0,40,1.0,1.3,uniform,glauber,4,30.775887
n40_graph0,40,1.0,1.8,uniform,glauber,4,32.025887
n40_graph0,40,1.0,2.5,uniform,glauber,4,37.975887
n40_graph0,40,1.0,5.0,uniform,glauber,4,77.975887
n40_graph0,40,1.0,0.1,uniform,glauber,5,27.765887
n40_graph0,40,1.0,0.2,uniform,glauber,5,28.285887
n40_graph0,40,1.0,0.3,uniform,glauber,5,29.525887
n40_graph0,40,1.0,0.5,uniform,glauber,5,31.445887
n40_graph0,40,1.0,0.8,uniform,glauber,5,32.525887
n40_graph0,40,1.0,1.0,uniform,glauber,5,32.045887
n40_graph0,40,1.0,1.3,uniform,glauber,5,31.445887
n40_graph0,40,1.0,1.8,uniform,glauber,5,32.845887
n40_graph0,40,1.0,2.5,uniform,glauber,5,39.005887
n40_graph0,40,1.0,5.0,uniform,glauber,5,79.005887
n40_graph0,40,1.0,0.1,uniform,glauber,6,27.792554
n40_graph0,40,1.0,0.2,uniform,glauber,6,28.392555
n40_graph0,40,1.0,0.3,uniform,glauber,6,29.692555
n40_graph0,40,1.0,0.5,uniform,glauber,6,31.692552
n40_graph0,40,1.0,0.8,uniform,glauber,6,32.992553
n40_graph0,40,1.0,1.0,uniform,glauber,6,32.592553
n40_graph0,40,1.0,1.3,uniform,glauber,6,31.992553
n40_graph0,40,1.0,1.8,uniform,glauber,6,33.659220
n40_graph0,40,1.0,2.5,uniform,glauber,6,40.192555
n40_graph0,40,1.0,5.0,uniform,glauber,6,80.192555
n40_graph0,40,1.0,0.1,uniform,glauber,7,27.811602
n40_graph0,40,1.0,0.2,uniform,glauber,7,28.468746
n40_graph0,40,1.0,0.3,uniform,glauber,7,29.811606
n40_graph0,40,1.0,0.5,uniform,glauber,7,31.868752
n40_graph0,40,1.0,0.8,uniform,glauber,7,33.325896
n40_graph0,40,1.0,1.0,uniform,glauber,7,32.983039
n40_graph0,40,1.0,1.3,uniform,glauber,7,32.383039
n40_graph0,40,1.0,1.8,uniform,glauber,7,34.383039
n40_graph0,40,1.0,2.5,uniform,glauber,7,41.583029
n40_graph0,40,1.0,5.0,uniform,glauber,7,82.297279
n40_graph0,40,1.0,0.1,uniform,glauber,8,27.825887
n40_graph0,40,1.0,0.2,uniform,glauber,8,28.525887
n40_graph0,40,1.0,0.3,uniform,glauber,8,29.900887
n40_graph0,40,1.0,0.5,uniform,glauber,8,32.000887
n40_graph0,40,1.0,0.8,uniform,glauber,8,33.575887
n40_graph0,40,1.0,1.0,uniform,glauber,8,33.275887
n40_graph0,40,1.0,1.3,uniform,glauber,8,32.675887
n40_graph0,40,1.0,1.8,uniform,glauber,8,34.925887
n40_graph0,40,1.0,2.5,uniform,glauber,8,42.800887
n40_graph0,40,1.0,5.0,uniform,glauber,8,84.675887
n40_graph0,40,1.0,0.1,uniform,glauber,9,27.836998
n40_graph0,40,1.0,0.2,uniform,glauber,9,28.548109
n40_graph0,40,1.0,0.3,uniform,glauber,9,29.925889
n40_graph0,40,1.0,0.5,uniform,glauber,9,32.059227
n40_graph0,40,1.0,0.8,uniform,glauber,9,33.725894
n40_graph0,40,1.0,1.0,uniform,glauber,9,33.459227
n40_graph0,40,1.0,1.3,uniform,glauber,9,32.859227
n40_graph0,40,1.0,1.8,uniform,glauber,9,35.525894
n40_graph0,40,1.0,2.5,uniform,glauber,9,44.236999
n40_graph0,40,1.0,5.0,uniform,glauber,9,87.014749
n40_graph0,40,1.0,0.1,uniform,glauber,10,27.825887
n40_graph0,40,1.0,0.2,uniform,glauber,10,28.485887
n40_graph0,40,1.0,0.3,uniform,glauber,10,29.805887
n40_graph0,40,1.0,0.5,uniform,glauber,10,31.965887
n40_graph0,40,1.0,0.8,uniform,glauber,10,33.825887
n40_graph0,40,1.0,1.0,uniform,glauber,10,33.625887
n40_graph0,40,1.0,1.3,uniform,glauber,10,33.025887
n40_graph0,40,1.0,1.8,uniform,glauber,10,36.225887
n40_graph0,40,1.0,2.5,uniform,glauber,10,46.025887
n40_graph0,40,1.0,5.0,uniform,glauber,10,91.025887
n40_graph0,40,1.0,0.1,uniform,glauber,11,27.816796
n40_graph0,40,1.0,0.2,uniform,glauber,11,28.434980
n40_graph0,40,1.0,0.3,uniform,glauber,11,29.707710
n40_graph0,40,1.0,0.5,uniform,glauber,11,31.889529
n40_graph0,40,1.0,0.8,uniform,glauber,11,34.016802
n40_graph0,40,1.0,1.0,uniform,glauber,11,33.944075
n40_graph0,40,1.0,1.3,uniform,glauber,11,33.344075
n40_graph0,40,1.0,1.8,uniform,glauber,11,36.980450
n40_graph0,40,1.0,2.5,uniform,glauber,11,47.925930
n40_graph0,40,1.0,5.0,uniform,glauber,11,95.653180
n40_graph0,40,1.0,0.1,uniform,glauber,12,27.809221
n40_graph0,40,1.0,0.2,uniform,glauber,12,28.392554
n40_graph0,40,1.0,0.3,uniform,glauber,12,29.659219
n40_graph0,40,1.0,0.5,uniform,glauber,12,31.925882
n40_graph0,40,1.0,0.8,uniform,glauber,12,34.275881
n40_graph0,40,1.0,1.0,uniform,glauber,12,34.342547
n40_graph0,40,1.0,1.3,uniform,glauber,12,33.792547
n40_graph0,40,1.0,1.8,uniform,glauber,12,37.792547
n40_graph0,40,1.0,2.5,uniform,glauber,12,49.809202
n40_graph0,40,1.0,5.0,uniform,glauber,12,100.225827
n40_graph0,40,1.0,0.1,uniform,glauber,13,27.802810
n40_graph0,40,1.0,0.2,uniform,glauber,13,28.356656
n40_graph0,40,1.0,0.3,uniform,glauber,13,29.618194
n40_graph0,40,1.0,0.5,uniform,glauber,13,31.956655
n40_graph0,40,1.0,0.8,uniform,glauber,13,34.495117
n40_graph0,40,1.0,1.0,uniform,glauber,13,34.679732
n40_graph0,40,1.0,1.3,uniform,glauber,13,34.218193
n40_graph0,40,1.0,1.8,uniform,glauber,13,38.602815
n40_graph0,40,1.0,2.5,uniform,glauber,13,51.633595
n40_graph0,40,1.0,5.0,uniform,glauber,13,104.710470
n40_graph0,40,1.0,0.1,uniform,glauber,15,27.792554
n40_graph0,40,1.0,0.2,uniform,glauber,15,28.312554
n40_graph0,40,1.0,0.3,uniform,glauber,15,29.605887
n40_graph0,40,1.0,0.5,uniform,glauber,15,32.112554
n40_graph0,40,1.0,0.8,uniform,glauber,15,34.992550
n40_graph0,40,1.0,1.0,uniform,glauber,15,35.392547
n40_graph0,40,1.0,1.3,uniform,glauber,15,35.072547
n40_graph0,40,1.0,1.8,uniform,glauber,15,40.072547
n40_graph0,40,1.0,2.5,uniform,glauber,15,54.725892
n40_graph0,40,1.0,5.0,uniform,glauber,15,112.059267
n40_graph0,40,1.0,0.1,uniform,glauber,17,27.784711
n40_graph0,40,1.0,0.2,uniform,glauber,17,28.314122
n40_graph0,40,1.0,0.3,uniform,glauber,17,29.667065
n40_graph0,40,1.0,0.5,uniform,glauber,17,32.302363
n40_graph0,40,1.0,0.8,uniform,glauber,17,35.620015
n40_graph0,40,1.0,1.0,uniform,glauber,17,36.349430
n40_graph0,40,1.0,1.3,uniform,glauber,17,36.208253
n40_graph0,40,1.0,1.8,uniform,glauber,17,41.678846
n40_graph0,40,1.0,2.5,uniform,glauber,17,57.572976
n40_graph0,40,1.0,5.0,uniform,glauber,17,118.455351
n40_graph0,40,1.0,0.1,uniform,glauber,19,27.767992
n40_graph0,40,1.0,0.2,uniform,glauber,19,28.294308
n40_graph0,40,1.0,0.3,uniform,glauber,19,29.704834
n40_graph0,40,1.0,0.5,uniform,glauber,19,32.462727
n40_graph0,40,1.0,0.8,uniform,glauber,19,36.189046
n40_graph0,40,1.0,1.0,uniform,glauber,19,37.220628
n40_graph0,40,1.0,1.3,uniform,glauber,19,37.252208
n40_graph0,40,1.0,1.8,uniform,glauber,19,43.146935
n40_graph0,40,1.0,2.5,uniform,glauber,19,60.020610
n40_graph0,40,1.0,5.0,uniform,glauber,19,125.020610
n40_graph0,40,1.0,0.1,uniform,glauber,21,27.725887
n40_graph0,40,1.0,0.2,uniform,glauber,21,28.202078
n40_graph0,40,1.0,0.3,uniform,glauber,21,29.668743
n40_graph0,40,1.0,0.5,uniform,glauber,21,32.583026
n40_graph0,40,1.0,0.8,uniform,glauber,21,36.640171
n40_graph0,40,1.0,1.0,uniform,glauber,21,37.916363
n40_graph0,40,1.0,1.3,uniform,glauber,21,38.116362
n40_graph0,40,1.0,1.8,uniform,glauber,21,44.402065
n40_graph0,40,1.0,2.5,uniform,glauber,21,62.068700
n40_graph0,40,1.0,5.0,uniform,glauber,21,130.878200
n40_graph0,40,1.0,0.1,uniform,glauber,23,27.699800
n40_graph0,40,1.0,0.2,uniform,glauber,23,28.160670
n40_graph0,40,1.0,0.3,uniform,glauber,23,29.691106
n40_graph0,40,1.0,0.5,uniform,glauber,23,32.769370
n40_graph0,40,1.0,0.8,uniform,glauber,23,37.151971
n40_graph0,40,1.0,1.0,uniform,glauber,23,38.630227
n40_graph0,40,1.0,1.3,uniform,glauber,23,38.969358
n40_graph0,40,1.0,1.8,uniform,glauber,23,45.578060
n40_graph0,40,1.0,2.5,uniform,glauber,23,63.960690
n40_graph0,40,1.0,5.0,uniform,glauber,23,136.134690
n40_graph0,40,1.0,0.1,uniform,glauber,26,27.687426
n40_graph0,40,1.0,0.2,uniform,glauber,26,28.133580
n40_graph0,40,1.0,0.3,uniform,glauber,26,29.725885
n40_graph0,40,1.0,0.5,uniform,glauber,26,33.002805
n40_graph0,40,1.0,0.8,uniform,glauber,26,37.872045
n40_graph0,40,1.0,1.0,uniform,glauber,26,39.687434
n40_graph0,40,1.0,1.3,uniform,glauber,26,40.241281
n40_graph0,40,1.0,1.8,uniform,glauber,26,47.433586
n40_graph0,40,1.0,2.5,uniform,glauber,26,67.033586
n40_graph0,40,1.0,5.0,uniform,glauber,26,143.572086
n40_graph0,40,1.0,0.1,uniform,glauber,29,27.670715
n40_graph0,40,1.0,0.2,uniform,glauber,29,28.091404
n40_graph0,40,1.0,0.3,uniform,glauber,29,29.712096
n40_graph0,40,1.0,0.5,uniform,glauber,29,33.132786
n40_graph0,40,1.0,0.8,uniform,glauber,29,38.512086
n40_graph0,40,1.0,1.0,uniform,glauber,29,40.760359
n40_graph0,40,1.0,1.3,uniform,glauber,29,41.670703
n40_graph0,40,1.0,1.8,uniform,glauber,29,49.429336
n40_graph0,40,1.0,2.5,uniform,glauber,29,70.187976
n40_graph0,40,1.0,5.0,uniform,glauber,29,151.050101
n40_graph0,40,1.0,0.1,uniform,glauber,32,27.669637
n40_graph0,40,1.0,0.2,uniform,glauber,32,28.094637
n40_graph0,40,1.0,0.3,uniform,glauber,32,29.757137
n40_graph0,40,1.0,0.5,uniform,glauber,32,33.344637
n40_graph0,40,1.0,0.8,uniform,glauber,32,39.194637
n40_graph0,40,1.0,1.0,uniform,glauber,32,41.794637
n40_graph0,40,1.0,1.3,uniform,glauber,32,43.013387
n40_graph0,40,1.0,1.8,uniform,glauber,32,51.294637
n40_graph0,40,1.0,2.5,uniform,glauber,32,73.038387
n40_graph0,40,1.0,5.0,uniform,glauber,32,158.038387
n40_graph0,40,1.0,0.1,uniform,glauber,36,27.620332
n40_graph0,40,1.0,0.2,uniform,glauber,36,28.009221
n40_graph0,40,1.0,0.3,uniform,glauber,36,29.731445
n40_graph0,40,1.0,0.5,uniform,glauber,36,33.542565
n40_graph0,40,1.0,0.8,uniform,glauber,36,39.942570
n40_graph0,40,1.0,1.0,uniform,glauber,36,42.920347
n40_graph0,40,1.0,1.3,uniform,glauber,36,44.470347
n40_graph0,40,1.0,1.8,uniform,glauber,36,53.387015
n40_graph0,40,1.0,2.5,uniform,glauber,36,76.448130
n40_graph0,40,1.0,5.0,uniform,glauber,36,166.448130
n40_graph0,40,1.0,0.1,uniform,glauber,40,27.580887
n40_graph0,40,1.0,0.2,uniform,glauber,40,27.930887
n40_graph0,40,1.0,0.3,uniform,glauber,40,29.710887
n40_graph0,40,1.0,0.5,uniform,glauber,40,33.740887
n40_graph0,40,1.0,0.8,uniform,glauber,40,40.685887
n40_graph0,40,1.0,1.0,uniform,glauber,40,44.035887
n40_graph0,40,1.0,1.3,uniform,glauber,40,45.850887
n40_graph0,40,1.0,1.8,uniform,glauber,40,55.425887
n40_graph0,40,1.0,2.5,uniform,glauber,40,79.890887
n40_graph0,40,1.0,5.0,uniform,glauber,40,175.390887
n40_graph0,40,1.0,0.1,uniform,glauber,44,27.557705
n40_graph0,40,1.0,0.2,uniform,glauber,44,27.875887
n40_graph0,40,1.0,0.3,uniform,glauber,44,29.703160
n40_graph0,40,1.0,0.5,uniform,glauber,44,33.921340
n40_graph0,40,1.0,0.8,uniform,glauber,44,41.312245
n40_graph0,40,1.0,1.0,uniform,glauber,44,44.994064
n40_graph0,40,1.0,1.3,uniform,glauber,44,47.053158
n40_graph0,40,1.0,1.8,uniform,glauber,44,57.303158
n40_graph0,40,1.0,2.5,uniform,glauber,44,83.234973
n40_graph0,40,1.0,5.0,uniform,glauber,44,183.689473
n40_graph0,40,1.0,0.1,uniform,glauber,50,27.553887
n40_graph0,40,1.0,0.2,uniform,glauber,50,27.869887
n40_graph0,40,1.0,0.3,uniform,glauber,50,29.729887
n40_graph0,40,1.0,0.5,uniform,glauber,50,34.025887
n40_graph0,40,1.0,0.8,uniform,glauber,50,42.029887
n40_graph0,40,1.0,1.0,uniform,glauber,50,46.261887
n40_graph0,40,1.0,1.3,uniform,glauber,50,48.685887
n40_graph0,40,1.0,1.8,uniform,glauber,50,59.805887
n40_graph0,40,1.0,2.5,uniform,glauber,50,87.665887
n40_graph0,40,1.0,5.0,uniform,glauber,50,194.865887
n40_graph0,40,1.0,0.1,uniform,glauber,55,27.569524
n40_graph0,40,1.0,0.2,uniform,glauber,55,27.929525
n40_graph0,40,1.0,0.3,uniform,glauber,55,29.802255
n40_graph0,40,1.0,0.5,uniform,glauber,55,34.071345
n40_graph0,40,1.0,0.8,uniform,glauber,55,42.569520
n40_graph0,40,1.0,1.0,uniform,glauber,55,47.245883
n40_graph0,40,1.0,1.3,uniform,glauber,55,49.962253
n40_graph0,40,1.0,1.8,uniform,glauber,55,61.925903
n40_graph0,40,1.0,2.5,uniform,glauber,55,91.376828
n40_graph0,40,1.0,5.0,uniform,glauber,55,203.740453
n40_graph0,40,1.0,0.1,uniform,glauber,62,27.606532
n40_graph0,40,1.0,0.2,uniform,glauber,62,28.067822
n40_graph0,40,1.0,0.3,uniform,glauber,62,29.996852
n40_graph0,40,1.0,0.5,uniform,glauber,62,34.242012
n40_graph0,40,1.0,0.8,uniform,glauber,62,43.387182
n40_graph0,40,1.0,1.0,uniform,glauber,62,48.703314
n40_graph0,40,1.0,1.3,uniform,glauber,62,51.896862
n40_graph0,40,1.0,1.8,uniform,glauber,62,65.300087
n40_graph0,40,1.0,2.5,uniform,glauber,62,97.206542
n40_graph0,40,1.0,5.0,uniform,glauber,62,216.480792
n40_graph0,40,1.0,0.1,uniform,glauber,69,27.630235
n40_graph0,40,1.0,0.2,uniform,glauber,69,28.157773
n40_graph0,40,1.0,0.3,uniform,glauber,69,30.128788
n40_graph0,40,1.0,0.5,uniform,glauber,69,34.378058
n40_graph0,40,1.0,0.8,uniform,glauber,69,44.125883
n40_graph0,40,1.0,1.0,uniform,glauber,69,50.033132
n40_graph0,40,1.0,1.3,uniform,glauber,69,53.676616
n40_graph0,40,1.0,1.8,uniform,glauber,69,68.256341
n40_graph0,40,1.0,2.5,uniform,glauber,69,102.607091
n40_graph0,40,1.0,5.0,uniform,glauber,69,229.563716
n40_graph0,40,1.0,0.1,uniform,glauber,76,27.623256
n40_graph0,40,1.0,0.2,uniform,glauber,76,28.186414
n40_graph0,40,1.0,0.3,uniform,glauber,76,30.231149
n40_graph0,40,1.0,0.5,uniform,glauber,76,34.631149
n40_graph0,40,1.0,0.8,uniform,glauber,76,45.044314
n40_graph0,40,1.0,1.0,uniform,glauber,76,51.512734
n40_graph0,40,1.0,1.3,uniform,glauber,76,55.696939
n40_graph0,40,1.0,1.8,uniform,glauber,76,71.565364
n40_graph0,40,1.0,2.5,uniform,glauber,76,108.131159
n40_graph0,40,1.0,5.0,uniform,glauber,76,241.486409
n40_graph0,40,1.0,0.1,uniform,glauber,85,27.591770
n40_graph0,40,1.0,0.2,uniform,glauber,85,28.158827
n40_graph0,40,1.0,0.3,uniform,glauber,85,30.321177
n40_graph0,40,1.0,0.5,uniform,glauber,85,34.979997
n40_graph0,40,1.0,0.8,uniform,glauber,85,46.090587
n40_graph0,40,1.0,1.0,uniform,glauber,85,53.257647
n40_graph0,40,1.0,1.3,uniform,glauber,85,58.311762
n40_graph0,40,1.0,1.8,uniform,glauber,85,75.994112
n40_graph0,40,1.0,2.5,uniform,glauber,85,115.210597
n40_graph0,40,1.0,5.0,uniform,glauber,85,256.445972
n40_graph0,40,1.0,0.1,uniform,glauber,95,27.584835
n40_graph0,40,1.0,0.2,uniform,glauber,95,28.155362
n40_graph0,40,1.0,0.3,uniform,glauber,95,30.397467
n40_graph0,40,1.0,0.5,uniform,glauber,95,35.306937
n40_graph0,40,1.0,0.8,uniform,glauber,95,47.079567
n40_graph0,40,1.0,1.0,uniform,glauber,95,55.092197
n40_graph0,40,1.0,1.3,uniform,glauber,95,61.256402
n40_graph0,40,1.0,1.8,uniform,glauber,95,80.551127
n40_graph0,40,1.0,2.5,uniform,glauber,95,122.123742
n40_graph0,40,1.0,5.0,uniform,glauber,95,270.597367
n40_graph0,40,1.0,0.1,uniform,glauber,106,27.591925
n40_graph0,40,1.0,0.2,uniform,glauber,106,28.161737
n40_graph0,40,1.0,0.3,uniform,glauber,106,30.465512
n40_graph0,40,1.0,0.5,uniform,glauber,106,35.639092
n40_graph0,40,1.0,0.8,uniform,glauber,106,48.035317
n40_graph0,40,1.0,1.0,uniform,glauber,106,56.929657
n40_graph0,40,1.0,1.3,uniform,glauber,106,64.384372
n40_graph0,40,1.0,1.8,uniform,glauber,106,85.318347
n40_graph0,40,1.0,2.5,uniform,glauber,106,129.312682
n40_graph0,40,1.0,5.0,uniform,glauber,106,285.303182
n40_graph0,40,1.0,0.1,uniform,glauber,118,27.624192
n40_graph0,40,1.0,0.2,uniform,glauber,118,28.219107
n40_graph0,40,1.0,0.3,uniform,glauber,118,30.586902
n40_graph0,40,1.0,0.5,uniform,glauber,118,36.041132
n40_graph0,40,1.0,0.8,uniform,glauber,118,49.042817
n40_graph0,40,1.0,1.0,uniform,glauber,118,58.781797
n40_graph0,40,1.0,1.3,uniform,glauber,118,67.598752
n40_graph0,40,1.0,1.8,uniform,glauber,118,90.369952
n40_graph0,40,1.0,2.5,uniform,glauber,118,136.724197
n40_graph0,40,1.0,5.0,uniform,glauber,118,300.241197
n40_graph0,40,1.0,0.1,uniform,glauber,131,27.661765
n40_graph0,40,1.0,0.2,uniform,glauber,131,28.292298
n40_graph0,40,1.0,0.3,uniform,glauber,131,30.716723
n40_graph0,40,1.0,0.5,uniform,glauber,131,36.506033
n40_graph0,40,1.0,0.8,uniform,glauber,131,50.228168
n40_graph0,40,1.0,1.0,uniform,glauber,131,60.869388
n40_graph0,40,1.0,1.3,uniform,glauber,131,71.106033
n40_graph0,40,1.0,1.8,uniform,glauber,131,95.533533
n40_graph0,40,1.0,2.5,uniform,glauber,131,143.956453
n40_graph0,40,1.0,5.0,uniform,glauber,131,314.070953
n40_graph0,40,1.0,0.1,uniform,glauber,146,27.683421
n40_graph0,40,1.0,0.2,uniform,glauber,146,28.314931
n40_graph0,40,1.0,0.3,uniform,glauber,146,30.771096
n40_graph0,40,1.0,0.5,uniform,glauber,146,36.894376
n40_graph0,40,1.0,0.8,uniform,glauber,146,51.327241
n40_graph0,40,1.0,1.0,uniform,glauber,146,62.847781
n40_graph0,40,1.0,1.3,uniform,glauber,146,74.560096
n40_graph0,40,1.0,1.8,uniform,glauber,146,100.690221
n40_graph0,40,1.0,2.5,uniform,glauber,146,151.042271
n40_graph0,40,1.0,5.0,uniform,glauber,146,327.309396
n40_graph0,40,1.0,0.1,uniform,glauber,163,27.646133
n40_graph0,40,1.0,0.2,uniform,glauber,163,28.216683
n40_graph0,40,1.0,0.3,uniform,glauber,163,30.679258
n40_graph0,40,1.0,0.5,uniform,glauber,163,36.971278
n40_graph0,40,1.0,0.8,uniform,glauber,163,51.930778
n40_graph0,40,1.0,1.0,uniform,glauber,163,64.271878
n40_graph0,40,1.0,1.3,uniform,glauber,163,77.453473
n40_graph0,40,1.0,1.8,uniform,glauber,163,105.343048
n40_graph0,40,1.0,2.5,uniform,glauber,163,157.503793
n40_graph0,40,1.0,5.0,uniform,glauber,163,340.233918
n40_graph0,40,1.0,0.1,uniform,glauber,182,27.659953
n40_graph0,40,1.0,0.2,uniform,glauber,182,28.264349
n40_graph0,40,1.0,0.3,uniform,glauber,182,30.809404
n40_graph0,40,1.0,0.5,uniform,glauber,182,37.284124
n40_graph0,40,1.0,0.8,uniform,glauber,182,52.752244
n40_graph0,40,1.0,1.0,uniform,glauber,182,65.892904
n40_graph0,40,1.0,1.3,uniform,glauber,182,80.530279
n40_graph0,40,1.0,1.8,uniform,glauber,182,110.228104
n40_graph0,40,1.0,2.5,uniform,glauber,182,164.251199
n40_graph0,40,1.0,5.0,uniform,glauber,182,354.003949
n40_graph0,40,1.0,0.1,uniform,glauber,203,27.684508
n40_graph0,40,1.0,0.2,uniform,glauber,203,28.330814
n40_graph0,40,1.0,0.3,uniform,glauber,203,30.996824
n40_graph0,40,1.0,0.5,uniform,glauber,203,37.881554
n40_graph0,40,1.0,0.8,uniform,glauber,203,54.028349
n40_graph0,40,1.0,1.0,uniform,glauber,203,67.878589
n40_graph0,40,1.0,1.3,uniform,glauber,203,84.022429
n40_graph0,40,1.0,1.8,uniform,glauber,203,115.682529
n40_graph0,40,1.0,2.5,uniform,glauber,203,171.358394
n40_graph0,40,1.0,5.0,uniform,glauber,203,367.343644
n40_graph0,40,1.0,0.1,uniform,glauber,226,27.735622
n40_graph0,40,1.0,0.2,uniform,glauber,226,28.501106
n40_graph0,40,1.0,0.3,uniform,glauber,226,31.382521
n40_graph0,40,1.0,0.5,uniform,glauber,226,38.844471
n40_graph0,40,1.0,0.8,uniform,glauber,226,55.745361
n40_graph0,40,1.0,1.0,uniform,glauber,226,70.221471
n40_graph0,40,1.0,1.3,uniform,glauber,226,87.775461
n40_graph0,40,1.0,1.8,uniform,glauber,226,121.302011
n40_graph0,40,1.0,2.5,uniform,glauber,226,178.435626
n40_graph0,40,1.0,5.0,uniform,glauber,226,379.917876
n40_graph0,40,1.0,0.1,uniform,glauber,252,27.802871
n40_graph0,40,1.0,0.2,uniform,glauber,252,28.739380
n40_graph0,40,1.0,0.3,uniform,glauber,252,31.848110
n40_graph0,40,1.0,0.5,uniform,glauber,252,39.840170
n40_graph0,40,1.0,0.8,uniform,glauber,252,57.466355
n40_graph0,40,1.0,1.0,uniform,glauber,252,72.512385
n40_graph0,40,1.0,1.3,uniform,glauber,252,91.350480
n40_graph0,40,1.0,1.8,uniform,glauber,252,126.576655
n40_graph0,40,1.0,2.5,uniform,glauber,252,185.037750
n40_graph0,40,1.0,5.0,uniform,glauber,252,391.525875
n40_graph0,40,1.0,0.1,uniform,glauber,281,27.851866
n40_graph0,40,1.0,0.2,uniform,glauber,281,28.923749
n40_graph0,40,1.0,0.3,uniform,glauber,281,32.244029
n40_graph0,40,1.0,0.5,uniform,glauber,281,40.774989
n40_graph0,40,1.0,0.8,uniform,glauber,281,59.103819
n40_graph0,40,1.0,1.0,uniform,glauber,281,74.661109
n40_graph0,40,1.0,1.3,uniform,glauber,281,94.651144
n40_graph0,40,1.0,1.8,uniform,glauber,281,131.402044
n40_graph0,40,1.0,2.5,uniform,glauber,281,191.054014
n40_graph0,40,1.0,5.0,uniform,glauber,281,402.032764
